timestamp,request_id,endpoint,http_method,status_code,response_time_ms,consumer,backend_service,deployment_version,region
2026-08-14T10:38:00.990,req-09b2e467c831181e,/search,GET,200,79,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:01.225,req-c50d9b41cc5030ef,/search,GET,200,61,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:01.560,req-5bb8fcbd3af9961d,/search,GET,200,342,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:01.562,req-cffe8129afe0c4b1,/products,GET,200,21,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:02.698,req-2fb85c7fdb50fa67,/products,GET,200,72,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:02.772,req-4d5dc095a7628641,/checkout,POST,200,251,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:02.792,req-2ecf092990ef27c5,/search,GET,200,316,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:03.090,req-9d7cc48b74269f46,/cart,POST,200,129,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:03.431,req-ff5ad0616da57168,/orders,GET,200,27,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:03.796,req-4cd1e01745542e01,/products,GET,200,41,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:04.476,req-cae74179f1b6ceb3,/checkout,POST,200,134,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:04.491,req-2f5bd8e81c01bd66,/checkout,POST,200,38,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:05.006,req-bc620166bb0816a3,/checkout,POST,200,58,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:05.264,req-05aa765128a364bc,/products,GET,200,52,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:06.287,req-652910975427b991,/products,GET,200,42,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:06.886,req-0b0ab1ff913cb6d1,/login,POST,200,30,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:07.367,req-17ef1ba37895d9de,/search,GET,200,46,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:07.732,req-ab1c19d51ec5be4b,/search,GET,200,812,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:08.920,req-f786632618b28992,/products,GET,200,40,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:09.196,req-d49be8b7ea1f84ab,/orders,GET,200,47,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:09.236,req-63abc29916aa1e92,/login,POST,200,23,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:09.878,req-ea00e4fa4dc8b581,/products,GET,200,74,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:09.966,req-e556938f5ac9a834,/cart,POST,200,31,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:10.307,req-7205cb4d3b9bd388,/products,GET,200,49,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:11.011,req-467345ce6328216e,/products,GET,200,132,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:11.162,req-f1041c2cf34816e3,/cart,GET,200,82,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:11.368,req-5347575467296cb5,/orders,GET,200,177,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:12.795,req-9c3f91859d540ee1,/search,GET,200,218,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:13.087,req-05d0790f7a112bcf,/cart,GET,200,27,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:14.679,req-1454b1c3f1c5bd10,/search,GET,200,59,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:15.532,req-dcf5f3d2bc8cbd61,/cart,GET,200,53,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:16.378,req-a23bb6ead5002b21,/products,GET,200,25,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:16.426,req-cac3f39d529222d5,/cart,GET,200,73,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:16.691,req-2b1b8d191d0db751,/search,GET,200,76,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:18.071,req-907062f39c2786e5,/products,GET,200,60,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:19.389,req-b451f68665ff7f31,/login,POST,200,37,partner-api,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:20.134,req-1f48101e4f7afd51,/search,GET,200,281,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:21.241,req-25a7259e9a4f5ba9,/checkout,POST,200,416,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:21.474,req-859c96c426d7fb5f,/products,GET,200,68,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:21.850,req-0b02ede02b0df859,/orders,GET,200,22,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:22.180,req-220a5a215607cfb3,/cart,GET,200,19,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:22.477,req-df4032354b7a89d2,/orders,GET,200,225,admin-portal,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:22.504,req-673cf5a34c781143,/products,GET,200,89,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:24.238,req-330b6e0c0c407092,/products,GET,200,22,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:24.282,req-3bbe558fab1b371f,/products,GET,200,29,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:24.327,req-f471a7a93b96f2e6,/search,GET,200,92,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:24.485,req-b82ea90ae8a624fb,/search,GET,200,189,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:24.664,req-db314aa9b0a50199,/orders,GET,200,43,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:24.689,req-dd4ddaed65831f31,/search,GET,200,334,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:25.021,req-c174de3fee78c5fe,/checkout,POST,200,71,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:25.640,req-217ccee8af9c81c8,/products,GET,200,52,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:25.758,req-9b876320914ff141,/products,GET,200,16,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:25.898,req-db3ee4dad111d0b9,/login,POST,200,55,partner-api,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:25.922,req-6488873bd722c3af,/cart,GET,200,75,admin-portal,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:27.254,req-0ed29943be2bddd8,/search,GET,200,220,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:27.321,req-720435d9d3e867f4,/orders,GET,200,50,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:27.673,req-72623e27b4f71a22,/refunds,POST,200,41,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:28.615,req-aabcc53eaeb39f36,/cart,GET,200,101,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:29.065,req-ba18fe99fb89a4a7,/orders,GET,200,39,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:29.457,req-abfa5b4801f46a1a,/cart,GET,200,51,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:29.688,req-ff162c09850dcaba,/search,GET,200,40,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:30.403,req-4754cb7fb40f2fa2,/products,GET,200,109,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:31.550,req-96627d24dd1d44b7,/products,GET,200,31,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:31.817,req-a886e099cfac8cb1,/products,GET,200,32,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:31.971,req-d3df098b05ef6cc9,/search,GET,200,228,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:32.222,req-449f1a6fb127511c,/orders,GET,200,79,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:32.773,req-c8621ccb131b995f,/products,GET,200,46,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:33.151,req-bc831fb47160fc2b,/checkout,POST,200,23,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:33.402,req-6cfb6bd3385a348c,/checkout,POST,200,150,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:33.748,req-dee9cc408536873e,/orders,GET,200,104,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:34.277,req-4521ee90eb5712eb,/login,POST,200,68,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:34.313,req-3e7fa356946c78a1,/login,POST,200,52,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:34.953,req-8f42c65a13516d26,/cart,POST,200,11,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:35.013,req-82846c1feafd28a5,/cart,POST,200,40,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:35.017,req-5fc6858442d10be3,/search,GET,200,116,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:35.717,req-8164644034df389f,/cart,POST,200,51,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:37.430,req-26089f3d6bd8182f,/products,GET,200,96,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:37.742,req-a7226d50f11e7801,/login,POST,200,91,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:38.005,req-151846914d2bb93d,/cart,GET,200,61,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:38.602,req-4f25e855abd01b51,/search,GET,200,814,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:38.766,req-cb97f2c15f162020,/checkout,POST,200,68,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:39.077,req-bce1b8b1584904ba,/products,GET,200,37,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:39.407,req-f5c4651df01f0db4,/search,GET,200,183,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:40.382,req-d43f0c91fec1d61c,/orders,GET,200,247,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:41.501,req-85147fea1ab30728,/products,GET,200,97,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:42.888,req-78e521e4d3ac7429,/products,GET,200,83,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:43.094,req-18e1a4fe8b0f9873,/search,GET,200,270,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:44.061,req-baded57ea7ce0b42,/orders,GET,200,99,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:44.234,req-525eda293adb3f1d,/orders,GET,200,55,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:44.653,req-555c1f4350e9e590,/login,POST,200,75,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:44.673,req-b10d7472cec3f246,/cart,GET,200,84,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:45.310,req-8780484b33faf5f7,/products,GET,200,78,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:45.524,req-6eafa1ddb30944ac,/search,GET,200,126,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:45.869,req-0a0d5804585d2347,/orders,GET,200,63,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:46.091,req-87ed1855601ff668,/products,GET,200,101,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:46.353,req-710e6f8a18e939a4,/search,GET,200,419,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:46.538,req-8776f2ac779e5074,/cart,POST,200,165,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:46.588,req-d4a6bf13ba248bca,/search,GET,200,219,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:47.561,req-4a168b04b4059893,/orders,GET,200,74,admin-portal,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:47.851,req-bf7f850427c6c89b,/login,POST,200,329,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:47.980,req-eea925e039d08fc0,/products,GET,200,53,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:48.331,req-91919396a7d66cd0,/products,GET,200,280,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:48.344,req-f6dc83fef6a62714,/orders,GET,200,37,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:48.752,req-0c7c648987e0c8a2,/products,GET,200,138,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:49.328,req-1d604894c06180ee,/search,GET,200,122,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:49.720,req-e0939dba967caf61,/search,GET,200,193,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:49.907,req-1ed7a7c1069a5f0e,/search,GET,200,84,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:50.383,req-467d0f821ab90912,/search,GET,200,94,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:50.955,req-879ceed4d3c57160,/checkout,POST,200,61,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:51.303,req-d8f3346f55e8d470,/products,GET,404,25,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:51.698,req-a9311cd6d2451156,/products,GET,200,56,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:51.771,req-e646c0a4ae6b9950,/checkout,POST,200,241,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:52.085,req-2744c8fcd38a69ef,/orders,GET,200,78,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:52.620,req-953941693d7fdf90,/cart,POST,200,38,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:52.623,req-3b4ee14ac5b82178,/search,GET,200,152,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:53.085,req-bd504c8f6d2b5045,/login,POST,200,16,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:53.553,req-42be85173ef16bc4,/cart,POST,200,20,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:53.601,req-1f1787183f888085,/checkout,POST,200,53,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:53.761,req-c0cca13f096c3ada,/search,GET,200,42,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:54.212,req-0e686030c898cc9d,/checkout,POST,200,89,partner-api,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:54.263,req-fd10f89af3c34f7a,/products,GET,200,25,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:55.075,req-6459278ae0b94771,/products,GET,200,57,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:55.823,req-37c85a5d389872db,/refunds,POST,200,198,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:55.865,req-9c4a7eacfe562aaf,/products,GET,200,110,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:56.102,req-5656891e6c934f8c,/checkout,POST,200,33,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:56.842,req-f59674c308da4706,/login,POST,200,44,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:38:57.136,req-93aaeb4104d9fcc6,/checkout,POST,200,106,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:38:57.154,req-e37a1bacb0dc00dc,/products,GET,200,111,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:57.173,req-45619c6c3b290438,/cart,POST,200,95,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:57.963,req-3baf6844fae0b796,/orders,GET,200,41,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:58.577,req-5b0b55679dbaab32,/products,GET,200,44,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:58.643,req-868d14d0ae15d669,/products,GET,200,34,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:59.080,req-77671dcf5d830f7b,/search,GET,200,63,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:59.153,req-891e24d6fa709bb6,/products,GET,200,199,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:59.464,req-3b5707290a21d6a9,/cart,GET,200,34,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T10:38:59.774,req-dafce95fb2b348f9,/products,GET,200,115,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:38:59.893,req-3a379cc4fb94bad3,/search,GET,200,190,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:00.398,req-12395cf9caaa301e,/cart,POST,200,37,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:00.817,req-254ac8feb777a8d5,/login,POST,200,159,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:39:01.278,req-fe438e413d2b05f7,/checkout,POST,200,96,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:02.364,req-e021c1792032092c,/products,GET,200,26,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:03.320,req-5136c7881faf949b,/cart,GET,200,27,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:04.098,req-8733f1afdb6122bd,/checkout,POST,200,120,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:04.309,req-480d1e3b7be27997,/products,GET,200,28,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:04.456,req-0f69d6b3ff18ee85,/cart,POST,200,23,admin-portal,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:05.927,req-09a0a79166a3b877,/search,GET,200,130,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:07.008,req-650d5c7ed9c1b280,/refunds,POST,200,56,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:07.391,req-b0e0a137ea7b0e57,/refunds,POST,200,71,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:07.725,req-23e2efcd2670d2e8,/search,GET,200,200,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:08.798,req-14374a2924f389fe,/orders,GET,200,127,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:09.046,req-25e1636f6b81d834,/checkout,POST,200,153,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:09.139,req-9b8c30461d9157bc,/cart,GET,200,26,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:09.349,req-685d05cb2ed5dd76,/refunds,POST,200,94,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:10.477,req-348b72a0e0c608bf,/search,GET,200,343,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:11.831,req-b8ee8e9615c40842,/cart,GET,200,57,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:12.536,req-8a38ba118a4eb838,/products,GET,200,44,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:12.607,req-8f7913f8ff40b64c,/cart,GET,200,82,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:12.786,req-aef59e63134f66c1,/search,GET,200,76,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:13.177,req-f5f74820862e386f,/cart,POST,200,24,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:13.800,req-0ad43f378d2c6aa4,/login,POST,200,40,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:39:14.235,req-5a883f2a49a91568,/orders,GET,200,177,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:14.446,req-338fafd85630eca2,/login,POST,200,78,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:39:14.661,req-889197f264b701e1,/products,GET,200,17,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:15.645,req-deca99ef7882f845,/search,GET,200,278,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:16.800,req-d5e51a3bb9635920,/orders,GET,200,40,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:17.110,req-dbf596712fe79def,/checkout,POST,200,163,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:17.384,req-8f86c879f0515d64,/checkout,POST,200,274,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:17.525,req-56eb7c9832b684e7,/products,GET,200,105,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:17.751,req-b800a58cf8c99d53,/checkout,POST,200,73,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:17.754,req-9161e84c606b2610,/products,GET,200,26,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:17.996,req-d9e9347dee730cc2,/cart,GET,200,48,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:18.022,req-c296a787ed4854d3,/products,GET,200,315,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:19.558,req-b026982bd430279f,/search,GET,200,174,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:20.126,req-6812e7d829f6d6b8,/search,GET,200,247,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:20.838,req-db41454c7ed77bd0,/search,GET,200,34,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:20.853,req-6a3e877239f3d730,/products,GET,200,62,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:21.071,req-e95c46e5b85f06d2,/products,GET,200,51,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:21.218,req-6784dfdc97d810d1,/orders,GET,200,58,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:21.813,req-8c90839c9784c84c,/login,POST,200,58,partner-api,auth-service,v2.0.7,us-east-1
2026-08-14T10:39:22.568,req-728fc7a502ac15a3,/products,GET,200,36,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:24.216,req-95b64048f3ad8dc5,/products,GET,200,17,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:24.412,req-5eccd7f58f800012,/checkout,POST,200,82,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:24.464,req-7cdd6d4493263ef2,/search,GET,200,535,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:25.291,req-bbf8db9b6b63044e,/products,GET,200,121,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:25.395,req-99ca443632cc2b07,/orders,GET,200,59,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:25.438,req-51f107439b9193ca,/products,GET,200,76,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:25.572,req-4113fc47f66353bb,/search,GET,200,144,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:25.815,req-1af604210fce3eac,/search,GET,200,151,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:27.108,req-b3baa142977cabed,/checkout,POST,200,47,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:27.197,req-256ce8de0e73c28f,/login,POST,401,101,partner-api,auth-service,v2.0.7,us-east-1
2026-08-14T10:39:27.464,req-bc295567757f9536,/orders,GET,200,171,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:29.671,req-45f3dedfa7df3c10,/cart,GET,200,23,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:29.725,req-020e9e47684070ef,/orders,GET,200,29,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:29.883,req-06b76f25fcf688e9,/products,GET,200,32,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:30.399,req-afe67d1bacaa3730,/cart,GET,200,82,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:30.723,req-687ae38ed0d2eb12,/search,GET,200,63,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:30.727,req-8cd9eb495a8cba05,/cart,GET,200,41,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:31.584,req-c7006fff9b727756,/cart,GET,200,102,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:32.749,req-59d1405292640f66,/cart,GET,200,28,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:33.476,req-f9ef65bf6f12c58c,/search,GET,200,45,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:34.081,req-ee6e2e79847a87dc,/refunds,POST,200,196,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:34.469,req-31dde86751a54725,/products,GET,200,96,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:34.657,req-48c9e726b400b262,/search,GET,200,109,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:35.226,req-5c9fd6a7c9b61c97,/search,GET,200,249,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:35.248,req-5eba2e17fc1944e5,/search,GET,200,48,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:35.568,req-813a6d4b1c3d097a,/search,GET,200,81,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:35.938,req-a8100119dae69c35,/products,GET,200,144,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:36.247,req-f96b70f004ed41e3,/search,GET,200,308,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:37.058,req-0c4d918adafc95cf,/search,GET,200,143,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:37.803,req-c38c50d8309185ff,/cart,GET,200,74,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:37.806,req-b009d6d74b9e0425,/checkout,POST,200,54,partner-api,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:37.887,req-3c5b20d54a93e00a,/orders,GET,200,42,admin-portal,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:38.003,req-71185bba05a34aca,/products,GET,200,44,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:38.623,req-a9d63f60533d8d08,/search,GET,200,45,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:39.129,req-c6ebb700f1de8d48,/login,POST,200,83,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:39:39.600,req-ca1569067a26f764,/cart,GET,200,29,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:39.782,req-b22d058892bf7ac4,/login,POST,200,28,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T10:39:41.087,req-d0b3c408108aa2be,/checkout,POST,200,90,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T10:39:41.975,req-a27ce3b07c28d8a1,/cart,GET,200,49,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T10:39:42.251,req-46e5d08cb378b313,/search,GET,200,289,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T10:39:42.412,req-19ec25750c8a1067,/cart,GET,200,12,mobile-app,inventory-service,v1.8.3,us-east-1
